OID,SYSTEM,MONTHDAY_INSTALL,YEAR_INSTALLED,LIFECYCLESTATUS,OWNER,SUBTYPE,HYDRAULICID,FACILITYID,VEGETATION,SHAPE_AREA,SHAPE_LEN
-1,GSWI,11_23,2012,ACT,PWD,6,,{FDDD882D-967F-4D4C-8A7F-5C7059183D23},,1624.498448518860200,386.275849515478000
-1,GSWI,11_23,2012,ACT,PWD,6,,{1C0970C1-05EE-4E9E-8420-ADA9EF1A880B},,1582.054828104020100,401.959683962661020
-1,GSWI,12_13,2012,ACT,PWD,6,,{D5C03AEF-6B4F-472A-B9A7-D857EB5B88BF},,2625.630870375860000,459.103658996920050
-1,GSWI,12_13,2012,ACT,PWD,6,,{61A3F34C-D6EA-486D-8A6D-01022B8B4D45},,1729.155622803990100,384.790931469891010
-1,GSWI,12_13,2012,ACT,PWD,6,,{D5AB3044-F27B-41A9-BC31-B28C8138A065},,1921.670243015210000,471.924284002016070
-1,GSWI,10_14,2013,ACT,PWD,6,,{A34C7EE6-159E-4F98-8638-1507614B5B24},,2991.516548491910300,855.066241600519110
-1,GSWI,11_10,2010,ACT,PWD,6,,{4799858F-D2F9-4171-A366-04D7D0C14D71},,391.889330309348960,217.596679357416040
-1,GSWI,5_21,2013,ACT,PWD,6,,{4959112A-4F4C-46F6-BC99-235EF9EC766E},,866.193325668342030,244.287997897731000
-1,GSWI,5_21,2013,ACT,PWD,6,,{723402C3-1C89-4928-9594-E8495376FF1B},,1497.824277159470100,286.762316595273030
-1,GSWI,5_21,2013,ACT,PWD,6,,{0B4D97E0-B83B-4F05-B76C-3DEBF3AB7346},,1494.762430501310100,398.735190391361070
-1,GSWI,5_21,2013,ACT,PWD,6,,{0ADA778E-9C93-456B-AD2A-A271DC398C85},,1090.118742566470000,307.499282867911010
-1,GSWI,5_21,2013,ACT,PWD,6,,{E127B09A-EFFA-4683-B0D7-CB3E8DEF3EEF},,1361.230798769440100,371.654164174992050
-1,GSWI,5_21,2013,ACT,PWD,6,,{728E4E1C-10E5-40F1-B6B2-3A9799660857},,760.146980697448040,238.044153307199020
-1,GSWI,5_21,2013,ACT,PWD,6,,{C386C2A0-DE2C-4BFD-96CF-F7E61DB78654},,1497.988957741650000,406.494802612680020
-1,GSWI,5_21,2013,ACT,PWD,6,,{1C4793C7-1433-4E0E-BC81-90629FF9031C},,1146.464123468680100,310.648923032337050
-1,GSWI,12_24,2012,ACT,PWD,6,,{0C82A9C6-FD6B-4441-B364-FA8E316B7033},,810.637227916506960,216.028967568465020
-1,GSWI,12_24,2012,ACT,PWD,6,,{0E564F10-F9A8-4583-A8A2-A48F03CC2822},,1619.489524303699900,414.112573261661000
-1,GSWI,12_24,2012,ACT,PWD,6,,{EEE85724-F85D-4629-BD0E-0C0CECA3637A},,1334.170736374020200,306.832779234660960
-1,GSWI,12_24,2012,ACT,PWD,6,,{DC05FB9E-9AD9-4E91-9A9B-1D08FC5AA750},,2412.360296035929900,631.980097695227980
-1,GSWI,1_13,2014,ACT,PWD,6,,{B7BFDD26-5587-42DA-BC9A-AE91C94D4002},,2518.653055518510400,663.692383997208030
-1,GSWI,5_21,2013,ACT,PWD,6,,{B4C5E52F-CDF1-46D2-B2B9-33ECBB05A9A5},,916.868143497904040,207.999285203982990
-1,GSWI,9_17,2013,ACT,PWD,6,,{6B04B390-6FF2-4ED2-9773-C2904EC15501},,1042.011044705539900,292.000618703353040
-1,GSWI,9_17,2013,ACT,PWD,6,,{84069549-F167-421F-9F54-C169EF9655EB},,1239.874874382930100,341.969750697412000
-1,GSWI,9_17,2013,ACT,PWD,6,,{CAEB23D5-6BAA-4AC8-93BD-4230B88A4483},,750.556530038400980,319.956381647859020
-1,STORM,5_26,2000,ACT,PRIV,5,,{90EE5FB6-6722-4DCB-B743-0666FD31E34F},,6566.064057252240700,438.133725874186040
-1,STORM,5_26,2000,ACT,PRIV,5,,{E84017DA-95B0-464C-A809-CBE19BC67491},,5388.618981714480500,291.504766734750040
-1,STORM,1_1,9999,ACT,PRIV,5,,{397154E7-4573-4F8C-980A-EB77913822B1},,30131.150259793700000,887.205031680011070
-1,STORM,5_5,2009,ACT,PWD,5,,{DA752787-BED2-46CE-9BFA-FF7DB7F225B2},,27493.056410953999000,615.503703751140960
-1,STORM,,,PRP,PRIV,5,,{F425D954-6DEB-49BD-AAB6-164C66B999ED},,2253.639025783070300,234.015455368840010
-1,GSWI,12_22,2014,ACT,PRIVVOL,5,,{701B5C13-266A-4589-BAB6-852DD6E854E6},,4975.304302162820000,324.944782959396040
-1,GSWI,12_22,2014,ACT,PRIVVOL,5,,{0500FAB6-203D-468D-9967-3419FF811834},,1650.851541386849900,727.416588500936090
-1,GSWI,11_23,2013,ACT,PRIVVOL,5,,{1E454B2D-0B5A-4C7A-A9DA-EF41BA22A244},,8668.934946415709400,431.375621764283040
-1,GSWI,11_23,2013,ACT,PRIVVOL,5,,{E5013C0F-38C7-42C5-B9AA-685E0F2FC3EF},,8281.696961525891300,369.822478277996030
-1,GSWI,11_4,2014,ACT,PRIVVOLSMIP,5,,{C4895533-F932-45A9-9DE3-0D4BAD650B2E},,87682.860520875300000,1245.557811290380000
-1,GSWI,,,PRP,PWD,5,,{C383BFD3-0A1E-4C07-BD61-7DDE515DE428},,888.227025975802120,243.996106015003020
-1,GSWI,,,PRP,PWD,5,,{63369502-A52B-459A-B098-73BA06170AB4},,845.506164975379080,216.001064444414990
-1,GSWI,,,PRP,PWD,5,,{7AFAF7EE-0A53-4201-9F42-02A599B24D07},,774.659458613160950,201.023155887175990
-1,GSWI,,,PRP,PWD,5,,{5BCFAC4F-3402-4BF2-A226-8DEDCE936ECE},,459.004144574777000,138.000818590843010
-1,GSWI,,,PRP,PWD,5,,{CBE8F080-4A61-4445-9111-3D1B14FF0B3E},,774.775427897065010,223.857077936915000
-1,STORM,10_1,2014,ACT,PRIV,5,,{E3389539-F493-42B0-9900-347053A7E4F3},,12025.467780689101000,800.498277200500980
-1,GSWI,,,PRP,PWD,5,,{C1847935-646D-4E1C-A761-5DC4F0A15337},,1453.279598838400000,167.263165472517020
-1,GSWI,,,PRP,PWD,5,,{48798566-4710-4986-A4BA-F7E7292134C2},,1831.956580260490000,173.145743783707020
-1,GSWI,5_1,2015,ACT,PRIVVOLSMIP,5,,{1681B4E9-C9A1-4EE4-BC7E-BF1C7DBE4424},,3111.112748695790300,272.707636959790020
-1,GSWI,,,ACT,PWD,8,,{940956E8-85C2-4147-B48F-5D83ED9F00AF},,2650.420499458340100,265.712319298490000
-1,GSWI,,,ACT,PWD,8,,{13451F60-8567-4BB8-B406-D26CAB147225},,5107.831093886869900,322.671853350514990
-1,GSWI,,,ACT,PARK,8,,{C9418258-BD1B-400F-9B9A-D70A20C8CCF1},,9378.104096462881000,477.335244267490050
-1,GSWI,1_1,9999,ACT,PWD,8,,{219DFBC0-B5C0-4282-9910-B57449F02251},,2929.815060447499900,645.937773688667110
-1,GSWI,6_2,2006,ACT,PWD,8,,{71EF8E43-3CF2-401A-9FC6-C38F2B51809C},,8814.278055698170600,377.516535688352010
-1,GSWI,9_8,2013,ACT,PWD,8,,{AE7C79A4-CD14-4F0E-AE35-12025E2420E4},,1112.512057670720000,238.010434765814010
-1,GSWI,4_1,2009,ACT,PWD,8,,{B7BA7E3C-0A28-436F-BECB-B5E975800109},,10200.093209676601000,462.489970590764020
-1,GSWI,5_3,2012,ACT,PRIVMAND,8,,{1C127D5A-4729-473D-8556-2CEA81570899},,4621.306048416800000,741.461535715494960
-1,GSWI,5_3,2012,ACT,PRIVMAND,8,,{FF26AB51-3EEC-4E7B-A32B-2FBEB4D2795D},,1208.741262263460200,158.852277742841010
-1,GSWI,5_3,2012,ACT,PRIVMAND,8,,{D9F0835C-E0D7-4B43-85B6-0613E1B25153},,77.032822370070690,34.826855771342899
-1,GSWI,5_3,2012,ACT,PRIVMAND,8,,{B0BB17E2-7305-4828-8C74-8718A6B480DA},,447.857330642863020,146.367308443605990
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{6CF55178-3678-48CD-B85E-CBB8B7D529C6},,360.298407054683990,76.046077940523801
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{D6838EA4-1CBA-4C29-9C45-7FD844AD5FD2},,245.556923223414000,86.262672788524199
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{71860831-FA20-4A44-848D-35A095EA3EEC},,257.138289924914030,92.015173711977894
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{7E0B9F13-C412-47EB-B5E0-5E7C99BE9746},,229.727646049417020,79.099449376897596
-1,GSWI,5_28,2009,ACT,PRIVMAND,8,,{5AA3306E-072C-4746-955C-52FCE2D5B109},,4849.776144842069700,294.715685664365990
-1,GSWI,11_3,2008,ACT,PRIVMAND,8,,{1A2CAD48-A00F-4D8B-A96E-2DC65D1E4231},,14096.148730723500000,655.499816869910090
-1,GSWI,1_2,2008,ACT,PRIVMAND,8,,{CF30E9BD-15DB-406B-8E8D-2C928353BA99},,1889.908449295900000,488.315627902821010
-1,GSWI,11_3,2008,ACT,PRIVMAND,8,,{62968518-1DA0-46B5-AB10-DD76C0F24BD8},,7899.831213858499700,493.940541955305040
-1,GSWI,11_21,2006,ACT,PRIVMAND,8,,{61A24FE3-CB2D-4F2E-B741-6F2B9AA77A12},,2432.650316722310400,289.586167272833960
-1,GSWI,7_16,2011,ACT,PWD,8,,{BB0C4BC9-7963-4D51-B931-9ADF16D0A26E},,1842.318126013660300,543.881703603888010
-1,GSWI,9_1,2009,ACT,PWD,8,,{6643DAE0-C350-4160-B3A2-5A851C070921},,4588.396987735051000,337.255280150090020
-1,GSWI,9_1,2009,ACT,PWD,8,,{C580EE56-0417-4A1F-9D1F-1B5DC616D532},,1583.016539965010200,299.268280910133060
-1,GSWI,,,ACT,PWD,8,,{DB698C2E-F2EB-4C99-8E31-EB6161753805},,5627.447263405950300,307.773708799051010
-1,GSWI,,,ACT,PWD,8,,{8EDBE933-A79D-49C4-82FB-2CA5E68C02F8},,10192.143047796599000,998.765962187781160
-1,GSWI,,,ACT,PWD,8,,{734B9F94-6B70-4AD9-8A53-F971A68FA39B},,8070.775974446400100,863.438625013015100
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{0FD6FF2D-20D1-4787-96EB-9F27700D4024},,69.635309509265298,34.790928231964898
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{2B7F28E8-0147-41C9-A2B2-EC14FDDDCD6F},,101.794183385777000,45.090055230911702
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{BDBA395E-900A-4B3D-8662-F6510A3E72A2},,97.372852377638097,43.062044881829898
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{454BB90E-4C21-426F-8D9F-E5B4E440C6D3},,31.795716390085698,22.764736740071299
-1,GSWI,3_23,2012,ACT,PRIVMAND,8,,{11C9D4F7-35C5-4A65-BB0A-2842BB439997},,129.983494903736020,52.178816388742796
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{704A7788-2B4D-4690-A057-BE7DB4549E40},,342.537803658803000,74.134277862269300
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{1C0BB654-1560-4FD9-8CC1-8D39E65E77E8},,279.527258436664000,73.856698262864896
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{B8DD907F-5676-4E83-8D74-C9173FB7636E},,546.080395200150060,103.652204177184000
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{37B82CFC-6F55-46AF-A309-22637255C457},,465.929813599486010,108.126255476176010
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{8DC2680A-6B33-4E00-8331-E894C17E2AE3},,527.345471261961050,106.841534988254010
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{A565F2EB-685D-46DB-B764-EB6389DCA10E},,484.849063195338030,111.676107708164010
-1,GSWI,12_10,2009,ACT,PRIVMAND,8,,{E13A6B76-EBD8-4920-818D-A7A28B386712},,494.929459790210050,103.295755143338010
-1,GSWI,12_30,2010,ACT,PRIVMAND,8,,{FBAB145D-118D-4746-A94D-2FFE95F6B779},,1327.302379390340100,148.724125624209020
-1,GSWI,12_30,2010,ACT,PRIVMAND,8,,{1811ACBD-ED8C-48FC-B8F3-38BDD2BC3394},,1285.924785717980100,145.674656296494990
-1,GSWI,12_30,2010,ACT,PRIVMAND,8,,{894C68E5-E85F-4DEB-B2A9-904F1FE0B54D},,1386.093677344060100,150.781859914645990
-1,GSWI,12_30,2010,ACT,PRIVMAND,8,,{0C153209-196A-4510-B4C3-6EBC66B231AF},,1387.892471874150300,151.144857286652010
-1,GSWI,12_9,2010,ACT,PRIVMAND,8,,{688E6BCC-6DE8-41E8-8727-711FBB0BDA04},,2461.593049238500000,198.906504535380010
-1,GSWI,12_4,2012,ACT,PRIVMAND,8,,{495CBF93-BA45-4115-AFAC-475781AEF652},,23220.396560947200000,1554.270932619379900
-1,GSWI,11_21,2012,ACT,PRIVMAND,8,,{86DAC2A6-8C83-4C8B-9D81-79812D56B5B3},,85.557986919375395,42.051524950859800
-1,GSWI,11_21,2012,ACT,PRIVMAND,8,,{815F3D10-9832-4ECD-B6C2-BEC8F23F767F},,73.636742692533204,35.462783087635302
-1,GSWI,12_14,2012,ACT,PRIVMAND,8,,{7BCE610E-487F-4B1C-8CA0-1C6F790BF508},,3222.726143762990400,444.734921586469060
-1,GSWI,9_17,2013,ACT,PWD,6,,{7FECEAF4-7D3F-4CCF-BE16-6C3B0B325B2C},,349.451311928469980,159.852201532924000
-1,GSWI,4_23,2013,ACT,PWD,6,,{F979F7BC-2B5D-487E-BF95-34776E60B98B},,975.492095751897070,362.945341107813020
-1,GSWI,4_23,2013,ACT,PWD,6,,{B30002D3-AE00-4A08-90BB-B5DBEF495E79},,651.390416010818970,239.027684806218020
-1,GSWI,,,PRP,PWD,6,,{535D9A79-3469-4AC5-804D-338B16719F62},,1759.735439297340000,499.053130151594020
-1,GSWI,,,PRP,PWD,6,,{819728BF-19E8-4935-9108-DC6CD76C0E67},,1398.202589134040200,335.166447927296990
-1,GSWI,,,PRP,PWD,6,,{878CB1F6-D03E-4A15-B250-88D93CD4DF70},,1840.053622086470100,508.013554464580010
-1,GSWI,,,PRP,PWD,6,,{164327E8-EC20-48F1-B6D8-2E5FD9751563},,1567.364673942560100,393.629333533809020
-1,GSWI,9_17,2013,ACT,PWD,6,,{1BAA804D-916B-4520-B8BF-661D7F1FB65B},,922.133009223649990,353.689776773592030
-1,GSWI,9_17,2013,ACT,PWD,6,,{CA1016F7-C2B8-4F6F-8054-6066E038F5F7},,761.653057732826030,210.667644563929030
-1,GSWI,5_21,2013,ACT,PWD,6,,{3CD40362-6F13-49D0-BF59-49766DB393C3},,1336.718359754949900,381.197775141787020
-1,GSWI,5_21,2013,ACT,PWD,6,,{D620A05E-3D86-43E7-84F7-6C4ED9AE06D3},,831.284493944119050,234.505682735256020
-1,GSWI,5_21,2013,ACT,PWD,6,,{D2083D0C-D7CF-4B6C-A5DE-6CB8EE8B0C8D},,831.197486399713970,234.500212520234020
-1,GSWI,2_8,2013,ACT,PWD,6,,{E1FBEF1F-F581-41CA-878F-1267C2B27E5B},,197.829559677665000,134.044101017062020
-1,GSWI,2_8,2013,ACT,PWD,6,,{84C72E2F-C17D-4368-8D31-CDCFAB282987},,153.963757877394020,101.985441401632000
-1,GSWI,11_10,2010,ACT,PWD,6,,{0A85F4AA-8028-4CDC-B5B7-722BD09BC21B},,1214.149053196120100,281.891753634256020
-1,GSWI,10_14,2013,ACT,PWD,6,,{BAC47B79-5B5E-4C95-B5EF-4676985C3A89},,1322.575829918650000,674.259847699060060
-1,GSWI,10_14,2013,ACT,PWD,6,,{34735C60-9C7C-4E52-9983-C5AD0CC14A8A},,1099.984882598179900,459.981256928322980
-1,GSWI,,,PRP,PWD,6,,{EBE02F87-71AF-4E3E-881A-14DB6814867A},,899.979588632854980,199.999645110385020
-1,GSWI,,,PRP,PWD,6,,{AD844860-CD68-4B11-A2F6-2DE269FAC91A},,637.466781243031050,191.887714990954010
-1,GSWI,1_13,2014,ACT,PWD,6,,{3BF7D024-7AC8-4F7C-9E27-E4E2E112EAFB},,2557.401583574359800,697.832209194583020
-1,GSWI,,,PRP,PWD,6,,{7EB1E170-0D70-491E-B6BE-70CD91332567},,458.318333214947020,111.671214932336990
-1,GSWI,,,PRP,PWD,6,,{1038373C-5D43-40E3-8405-71F5867D5A01},,1850.012345808340100,371.000426235024010
-1,GSWI,,,PRP,PWD,6,,{9A0AC542-D202-4573-8AF3-0C101CA18F3A},,1263.776734988220100,264.011756019396050
-1,GSWI,,,PRP,PWD,6,,{6E03AC46-3C00-418A-8EDB-101ECEC5BF9E},,765.007701055457010,224.000634282854010
-1,GSWI,,,PRP,PWD,6,,{91C1ADD5-2F8F-4B44-A3AD-A829E13CA868},,755.989945648866070,203.999852067916010
-1,GSWI,,,PRP,PWD,6,,{0CBDA0B9-794C-41A5-B076-B18A7BF76C29},,1106.095740314510100,300.061133368390020
-1,GSWI,11_23,2012,ACT,PWD,6,,{2C79D155-A597-411B-8275-7530957635C5},,1705.737920203490100,281.516622781774060
-1,GSWI,1_13,2014,ACT,PWD,6,,{4C35010C-9E2A-4E94-95E2-1DA0D03288E7},,1512.794930920440000,480.457201176346980
-1,GSWI,,,PRP,PWD,6,,{950AA992-2C91-4C2C-B3CE-0F70023FAC9B},,60.002262451641002,38.000222152325300
-1,GSWI,,,PRP,PWD,6,,{6C1B7A3F-56F9-4629-A170-E7907B10EE54},,60.001894132986401,38.000051276783800
-1,GSWI,,,PRP,PWD,6,,{62C310A3-3DE2-4AFC-8529-8D1C2953A29A},,60.002710131622401,38.000496177962098
-1,GSWI,,,PRP,PWD,6,,{66CDC02E-9D30-4336-8887-81CAD1B13040},,59.999962779316498,38.000275687402002
-1,GSWI,,,PRP,PWD,6,,{EEA7F0DF-77C3-4F0D-8A31-2AC5304136C1},,1246.008748115510100,310.231146423896010
-1,GSWI,2_8,2013,ACT,PWD,6,,{0B228DA2-F303-45E0-A14A-69924674E241},,664.526750156275970,242.163323072668020
-1,GSWI,10_14,2013,ACT,PWD,6,,{C0D50DC4-A73D-42C1-A001-318A441AB7A4},,2070.259981242149900,341.667313758588020
-1,GSWI,12_24,2012,ACT,PWD,6,,{CBA564F4-4FFF-4CEA-9DFB-8F4A52615563},,1345.869156188860200,375.521186348029970
-1,GSWI,9_20,2013,ACT,PWD,6,,{4929C51F-15B3-4D05-B9DD-5EFEE403A65D},,1429.846623260010100,457.920489489018050
-1,GSWI,8_26,2015,ACT,PWD,6,,{5DEB0B21-C1A0-4C46-9CB3-9A17B014A1F5},,975.448285727071040,270.719591363571060
-1,GSWI,10_24,2011,ACT,PRIVMAND,11,,{43968758-A7FB-4F1E-89AA-09459A3444A9},,391.067978970849990,95.831267333180691
-1,GSWI,9_24,2012,ACT,PRIVVOL,11,,{B2C96266-0EF7-47A4-AD07-4E7876CD5E12},,216.251085051950010,52.195887611970797
-1,GSWI,5_29,2013,ACT,PWD,7,,{CBEC5857-8D32-4E84-A975-F3D581ACCDED},,225.154906190618990,104.632531992737000
-1,GSWI,5_14,2011,ACT,PWD,7,,{B8B91056-0FE4-4F33-9816-B7C255B01D48},,156.509848243781020,58.651207863882497
-1,GSWI,5_14,2011,ACT,PWD,7,,{05C2CC35-27C7-4D01-B037-5193C8103906},,189.144434930537020,66.801910277671197
-1,GSWI,5_14,2011,ACT,PWD,7,,{5DF8FD45-BE92-4F5A-B2F3-658E44DF11C1},,192.595736490677010,67.391027189050590
-1,GSWI,5_14,2011,ACT,PWD,7,,{5C3F795D-39F6-4A4E-86AF-C3DB1F9F1D27},,195.624048719141000,67.888436739416704
-1,GSWI,5_14,2011,ACT,PWD,7,,{C2FF328A-B15A-4968-99CB-000B3776FD1A},,199.132354699383030,67.967777106460105
-1,GSWI,5_14,2011,ACT,PWD,7,,{87296166-BED0-4F39-871A-FDAFAD38AFA7},,200.820045287493030,68.098398124778797
-1,GSWI,5_14,2011,ACT,PWD,7,,{0C4BFB6B-7097-4CBD-99CD-A79131E7C6B1},,202.739187219597000,68.292803007981789
-1,GSWI,9_17,2013,ACT,PWD,7,,{51FFB55D-5971-4EFD-A465-EC33D2A7D9E6},,55.129671308458796,40.685401381358702
-1,GSWI,1_13,2014,ACT,PWD,7,,{8CA0B43E-7D55-4C64-8A21-7210346C5BD5},,88.257825297847603,48.385594413346197
-1,GSWI,1_1,9999,ACT,PWD,7,,{803046EE-BA4D-4C73-B5D0-4FA1440C5C76},,76.040090218860001,47.712625153832896
-1,GSWI,1_1,9999,ACT,PWD,7,,{9784E901-546A-4C3A-878D-2B14DF4CB24A},,76.011420200651898,47.698067972264397
-1,GSWI,9_8,2013,ACT,PWD,7,,{574CAFCF-9007-4A20-B28A-3E8BF9650825},,57.007800894069796,44.003563377238699
-1,GSWI,9_8,2013,ACT,PWD,7,,{C87F59DD-F6E4-46A4-9BFE-D9C87D2217B3},,107.996240648623000,78.000268475068395
-1,GSWI,5_26,2010,ACT,PWD,7,,{98B43B46-10FA-455A-862D-83A996EA3A00},,89.967648856940897,49.077748850959097
-1,GSWI,1_13,2014,ACT,PWD,7,,{1B8C4C70-867A-400E-BE29-4EFD909DDC17},,99.997696245215494,49.999790870513699
-1,GSWI,1_13,2014,ACT,PWD,7,,{CE157C33-253B-4DCB-AC9A-0E3CC89C2E17},,100.000992476878000,50.000116909874798
-1,GSWI,12_13,2012,ACT,PWD,7,,{A8AED96F-34D3-4363-AF5A-5EC50501CFF4},,54.001675547558698,33.000241012505597
-1,GSWI,12_30,2011,ACT,PRIVMAND,7,,{1EB56A24-8CD1-4784-A6F8-78B8095D2DF3},,306.601309606870020,81.054665451421599
-1,GSWI,12_30,2011,ACT,PRIVMAND,7,,{B8E09441-A395-4BC7-BF6F-5508982AC445},,252.624580115671020,69.947562072910387
-1,GSWI,9_30,2013,ACT,PWD,7,,{842BDDB0-749D-4361-B558-16171045D98B},,126.001018733249000,54.000040795357300
-1,GSWI,9_30,2013,ACT,PWD,7,,{8E4325A8-CDB9-476A-AC16-4B7BFFB910AC},,125.995807102280000,53.999387804817196
-1,GSWI,9_30,2013,ACT,PWD,7,,{2A711217-99C0-4B6C-95FE-DCC836F3D333},,126.003941802479010,54.000514926885693
-1,GSWI,9_30,2013,ACT,PWD,7,,{074F4BB4-67BF-4A29-9C55-28FAFDD0D180},,126.003540370995000,54.000514931996094
-1,GSWI,12_13,2012,ACT,PWD,7,,{3EC0A7BD-9107-439A-B7A6-C6679041C016},,30.042257948404799,24.167100402415198
-1,GSWI,,,PRP,PWD,7,,{7DE55D2F-5947-4E37-9FF1-74DAA3B8869A},,71.669914427373897,43.953290704774496
-1,GSWI,,,PRP,PWD,7,,{10A2BD32-2DC4-4061-909C-BFEA213F39CD},,70.463869674938010,43.841343857927896
-1,GSWI,,,PRP,PWD,7,,{509030FF-9E88-4561-8388-F3041BBB985F},,63.403880728813796,39.803599010133198
-1,GSWI,,,PRP,PWD,7,,{F5E784C6-1D57-4D4D-8347-07473EA253A0},,63.878998247008894,39.985265064746699
-1,GSWI,,,PRP,PWD,7,,{7A6EA843-9371-4999-A00A-29F6067E897B},,65.803610226981093,40.171900358320102
-1,GSWI,,,PRP,PWD,7,,{B7863BE2-0922-4EC5-9C23-330D0FA4C450},,65.841973109259797,40.190186412589696
-1,GSWI,,,PRP,PWD,7,,{F7C45E7A-3094-4F89-A1EE-E4558DCF9A28},,59.992218865237696,37.998958382244503
-1,GSWI,,,PRP,PWD,7,,{39BA6395-D49C-4A82-BE36-7EEF2EEEDDCF},,71.420072354716297,43.839935676622794
-1,GSWI,,,PRP,PWD,7,,{76ADF34C-7432-4C31-BEB4-FF313D23C59C},,72.000107927855098,44.000095569445001
-1,GSWI,,,PRP,PWD,7,,{40402B8F-8FD7-4BF6-8437-0E023AFC126E},,71.998243210333698,43.999632219485200
-1,GSWI,,,PRP,PWD,7,,{B055DCD8-6D25-440E-B299-1F5C313F7428},,99.313541238375009,47.066851707539698
-1,GSWI,,,PRP,PWD,7,,{6431D90F-2024-4BE0-B911-68D3937ED5E0},,98.906371109445686,46.984257238565597
-1,GSWI,,,PRP,PWD,7,,{1579F7A7-7F27-4F89-B486-20DE194EAA99},,99.051439126918908,47.005603671147099
-1,GSWI,,,PRP,PWD,7,,{85DAFA68-B0DE-4CDC-A0DB-0FBF453B12D2},,99.055440798678688,47.006004968568099
-1,GSWI,,,PRP,PWD,7,,{6D8DD0A5-634E-474F-8D0A-5EC1E17D6A2B},,94.312065713151895,45.280498540509299
-1,GSWI,,,PRP,PWD,7,,{49DCD5CD-F42F-45DD-AB0A-3FD3E532C340},,82.119285310806589,40.947566497670593
-1,GSWI,,,PRP,PWD,7,,{609891DC-00C9-4B0F-B585-3C50A49138B1},,82.124666227695286,40.949795253079003
-1,GSWI,,,PRP,PWD,7,,{CAF4E751-7A39-45EC-987E-12E0003C81CF},,65.944284254080102,35.043835593277798
-1,GSWI,,,PRP,PWD,7,,{474FD1ED-B0B2-4F5B-8AA5-D22B8EE6A18E},,76.623843842796092,38.946716960673292
-1,GSWI,,,PRP,PWD,7,,{D0AF5422-97CF-4EB0-B1B6-90D2B2075303},,76.690355284633497,38.971871807815397
-1,GSWI,,,PRP,PWD,7,,{E36C1E6E-28C8-4753-AF56-2B96D72CD712},,82.022768938511504,40.826309807516296
-1,GSWI,,,PRP,PWD,7,,{FF4A52EC-60E6-400B-9114-4A8466020067},,82.527116273294894,41.007651088495393
-1,GSWI,,,PRP,PWD,7,,{6F47BCDE-9D16-4B21-8B59-A53F7434E4EC},,71.377436111280204,37.021857464544397
-1,GSWI,,,PRP,PWD,7,,{6544C2AC-01D9-4600-8500-143008F30F71},,71.745727317744496,37.037892739530896
-1,GSWI,,,PRP,PWD,7,,{074AC0AA-4983-4055-A437-35659BA5DD59},,100.347009312367010,47.150157932909799
-1,GSWI,,,PRP,PWD,7,,{355B2338-B1E2-46CD-B93A-9808B343502D},,100.079827200281000,47.056234024690795
-1,GSWI,,,PRP,PWD,7,,{CB63E5A5-4E73-46A9-A257-3B308A9B8684},,100.331111350346010,47.147939566747198
-1,GSWI,1_13,2014,ACT,PWD,7,,{89459C64-5D69-4E01-A8B6-0DBFBCF68F1A},,100.000029796617000,49.999913473686398
-1,GSWI,9_17,2013,ACT,PWD,7,,{255EAF04-7A95-432F-86B7-9CACBB269B00},,29.056432148248899,25.804607886680095
-1,STORM,,,PRP,PWD,7,,{3189C83F-5EC5-49AE-B5FD-86C9E5DC71B5},,131.782668370480000,55.444506476930094
-1,STORM,,,PRP,PWD,7,,{6F20F448-B393-4DE4-A257-C62CA6DA0B69},,117.436052042954000,51.030312324198398
-1,GSWI,2_8,2013,ACT,PWD,7,,{CCF3B5F2-5DF1-4684-B52B-DB3226DE21E8},,12.048501646950600,16.019383308967697
-1,GSWI,2_8,2013,ACT,PWD,7,,{08BBC663-4B75-4981-9AC8-8C9434727BCC},,10.166877891582100,14.149132358807099
-1,GSWI,2_8,2013,ACT,PWD,7,,{09BD8AE6-A2F6-4100-9F4C-678692867B88},,12.859279703238299,16.879913276293799
-1,GSWI,5_26,2010,ACT,PWD,7,,{3FE92F15-438A-4B8A-AED2-95DEFB45F2F6},,99.980467037984894,53.543181172426500
-1,GSWI,5_26,2010,ACT,PWD,7,,{FEB33370-AFC2-4FFB-B09D-6BA9B55B43C3},,85.295992766689793,46.490821145320197
-1,GSWI,5_26,2010,ACT,PWD,7,,{70F0719A-2150-44FC-91D4-96A149DCA274},,89.780382041138409,46.834585005665097
-1,GSWI,12_4,2012,ACT,PWD,5,,{15FE2A2B-0F37-4D51-8F3B-D326992DD1F3},,3974.361716677190500,271.368130113676050
